agent_module,config,task_id,baseline_passed,optimized_passed
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab2a186554299295394677b,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8704f8554299211dda2ba4,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae748d1554299572ea547b0,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a906a685542990a9849362e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7633ad5542992db9473741,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a74ce9655429974ef308c6c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a713a5a5542994082a3e6a9,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab341f755429969a97a8114,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab9374b554299131ca422c6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae52c0f5542992663a4f12e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab7f0015542992aa3b8c88b,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac547525542993e66e822a3,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7cbf8c554299452d57b9f4,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a1cd85542990783324e65,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7625c7554299109176e668,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac0d83a554299294b219038,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a790d8f554299029c4b5eec,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab2c5e255429916697740ba,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abba4855542993f40c73b68,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7997a2554299029c4b5f59,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add673e5542992ae4cec54d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5aba65a055429939ce03dcd2,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf65555542992d7e9f9334,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab28019554299722f9b4d51,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a75f79555429976ec32bcca,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac02e31554299294b218f3f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a79ea435542996c55b2dc9e,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab7e4dc5542995dae37e9df,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a834ed95542990548d0b1ca,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab41d855542996a3a969f4b,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd2eab5542992ac4f38210,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a87ab9b5542996e4f3088c2,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8c65a1554299585d9e3680,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae82ae555429952e35eaa71,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac289ff5542996366519a02,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a5b3a5542996c55b2dd71,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8b63fa55429950cd6afcd7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4c49a5542995dadf24400,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7d3470554299452d57bb56,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a85cead5542991dd0999ea9,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a73a7c755429978a71e9068,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae6828f5542996d980e7bb9,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab31864554299233954ff06,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac2659b55429963665199a1,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae058e855429945ae959331,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7b8749554299294a54a9db,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a864ff7554299211dda2af2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab7f97a5542991d322237ef,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4563e5542996836b02c7f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab6ff3a5542991d3222372a,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac1795f5542994ab5c67d5f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae6f2a7554299572ea5464a,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7caae75542996dd594b971,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac01bb8554299012d1db5a6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abc3a65554299700f9d782d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac5199a5542994611c8b38a,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf9dc3554299025d62a2e6,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae406245542995dadf242e2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd1529554299114383a1e3,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a78db8055429970f5fffdb2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae791ef55429952e35ea979,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab8f7535542991b5579f0a7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a83a532554299334474606f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7555215542996c70cfaee1,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a90580655429933b8a204ef,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a88e605554299206df2b39c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a74684655429929fddd8410,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a835c9f5542992ef85e228a,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8ee4315542990e94052ba7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8cb288554299585d9e3726,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adfbca255429942ec259b2c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a867089554299211dda2b30,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd0d635542992ac4f381b8,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7133565542994082a3e65c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a825bb455429940e5e1a874,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a72a0be5542992359bc3143,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a77cb5e55429967ab1052a7,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a83aaeb5542996488c2e483,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ade24e35542992fa25da6e6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add67555542992ae4cec54e,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a756fa15542996c70cfaefb,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab85a1155429934fafe6d7c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8da81e554299068b959d7e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab6bf6d55429953192ad372,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae7385d5542992ae0d163da,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7dd9445542997cc2c474ac,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab446d455429942dd415f07,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a89706055429951533612f9,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac02edb554299294b218f41,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7b65ab5542997c3ec97144,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a80aeff5542996402f6a5eb,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac3d9c9554299204fd21ea3,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7b4bc35542992d025e67e0,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8c66db554299585d9e3683,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7e05ba5542995f4f402392,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8799c55542996e4f308877,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac038db554299294b218f57,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7c9f325542990527d554e6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8f69b55542997ba9cb324f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab67bd355429954757d32f2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a90843c5542995651fb517e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4c5595542990ba0bbb123,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a837d9a554299123d8c213e,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8488f45542992a431d1a47,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abe689a55429976d4830b16,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a85c3a15542992a431d1b97,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae77c245542997b22f6a795,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a874ce15542996432c57256,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7e7ed05542991319bc94c2,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0d52e554299603e418469,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae75a4c5542997b22f6a6f1,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8b452655429971feec468e,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab72a025542992aa3b8c7b8,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4c2b95542995dadf243ef,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add564a5542990dbb2f7e38,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a811152554299260e20a22e,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adddd075542992200553b71,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab25004554299722f9b4cd7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ade0fb95542997545bbbe39,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac056385542997d64295a08,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abb30755542996cc5e49fd8,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a71717d5542994082a3e834,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf8fe55542993344016d0f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8b78775542997f31a41d3d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7252db5542990c210a4104,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae2ee5e5542991a06ce990a,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac1a3665542994ab5c67daf,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7574e25542996c70cfaf01,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adc8977554299438c868de2,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8af28555429951533613b5,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add311b5542994ed6169cc5,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a71166d5542994082a3e576,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4890a5542995ad6573d60,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd6bf055429933744ab7c8,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a73977d554299623ed4ac08,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adc1ae5554299438c868d5c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1316555429901ffe4adda,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adfeb0555429942ec259b88,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae5b301554299546bf82f2d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab1eac95542993be8fa987f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae15e125542990adbacf773,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1f5a15542997f29b3c1b5,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ade908b55429975fa854f13,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab47cd75542991751b4d78d,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab626d555429953192ad279,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a84873e5542997175ce1eec,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac537975542996feb3fea3c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf860e5542993344016cbc,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7ad9865542995eb53be8aa,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7cbf93554299452d57b9f5,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1fa2b5542997f29b3c1df,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac19d4c55429963665198bb,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab4bea15542990594ba9cae,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ade9c9c5542997c77adee8c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0d7315542990adbacf678,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1ba55554299234fd042d9,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ade190f55429975fa854e40,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd12bb55429933744ab703,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7a27ce5542996c55b2dd28,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab811e95542995dae37ea22,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac2546a554299636651997b,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab8f3235542991b5579f084,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adfc50355429942ec259b43,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae3d8415542992f92d8239a,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a85a3005542991dd0999e72,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae09ce855429924de1b7113,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a78bc6b554299148911f979,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abc039a5542993f40c73c49,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abaf4535542996cc5e49f35,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0345855429924de1b705f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac1b5de5542994d76dccec6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a82fe5055429966c78a6ad3,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add63845542992ae4cec541,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abcf2b4554299700f9d7937,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a79be0e5542994f819ef084,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae69e3f5542996d980e7c61,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8242c155429940e5e1a81d,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7cef5d55429909bec768ac,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1d0e8554299234fd0430a,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ade99295542992fa25da7d8,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a84f7255542991dd0999e33,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4a2b25542995ad6573de0,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a85fa815542996432c57155,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a888fe6554299206df2b2f7,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae064985542993d6555eb47,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adebea1554299728e26c7b6,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a9052765542995651fb513d,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a84e61b5542997b5ce3ff86,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab266b5554299340b5254b4,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae4f3c455429960a22e0221,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac52f455542996feb3fea12,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab438395542990594ba9bb9,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a81a7f75542995ce29dcc25,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae7eb3c5542994a481bbe20,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a806cdf5542996402f6a508,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a78d01d55429974737f78b3,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf62d05542992d7e9f932d,1,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0a54e5542993d6555ebdd,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a866e7e554299211dda2b29,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abaf6865542996cc5e49f3c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf430e5542993a75d2645e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a779be75542995d83181215,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adf4ba65542992d7e9f931c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a84d80c5542992a431d1ab5,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab98608554299131ca42362,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8fa4d95542995b4424207b,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a72ba165542992359bc318a,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a85ae455542997175ce1ff0,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab72b5c5542993667793f63,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae320a95542991a06ce992e,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae28b76554299495565daa8,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab6a8b5554299710c8d1f30,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8b8f5b55429949d91db5e1,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5aba14195542994dbf0198a9,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a81ca835542990a1d231ebd,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7af32e55429931da12c99c,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a8752955542994775f607d1,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abd552555429933744ab776,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac048cc554299294b218f73,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac048ea554299294b218f74,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab474135542991751b4d77b,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1436e55429901ffe4ae31,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7766b15542993569682d7e,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a790f5e55429970f5fffe40,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5add10ca5542994ed6169c59,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae1b2b9554299422ee99684,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7f81425542992097ad2f8e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a817f6655429938b6142349,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab6ddb655429953192ad39e,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a76cb9b55429966f1a36bf2,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab7f6d35542993667794070,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adcfbf45542990d50227d86,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab30d1155429976abd1bc3d,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a711c535542994082a3e59b,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a77897f55429949eeb29edc,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab639e65542995eadeeff7f,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae363ff5542992f92d822bc,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ade6b67554299728e26c71c,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae0c7e755429945ae95944c,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adcde255542992c1e3a243f,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac3ad7f5542995ef918c1de,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a863b27554299211dda2ab6,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abfa9745542997ec76fd426,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ab28e2a5542993be8fa9947,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5a7ce0bc55429909bec76863,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ae7c5ef5542993210983f44,0,0
bench.agents.long_context_qa,ContextCompress-only,hotpot_5adccf645542990d50227d32,1,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5ac176555542994d76dcce47,0,1
bench.agents.long_context_qa,ContextCompress-only,hotpot_5abbf3845542993f40c73c2e,1,1
